sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,,,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
854,846.3650425,-490.4343139,-500,-9.565686148,91.50235148,0.075850512,0.042717695,0.122693894,0.110600268,0.051284118,0.035013468,0.074059234,0.109259899,0.057812441,0.036198366,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688
855,1181.812975,-408.940484,-500,-91.05951602,8291.835458,0.042717695,0.122693894,0.110600268,0.051284118,0.035013468,0.074059234,0.109259899,0.057812441,0.036198366,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197
856,1514.916068,419.4301184,500,80.56988161,6491.505823,0.122693894,0.110600268,0.051284118,0.035013468,0.074059234,0.109259899,0.057812441,0.036198366,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278
857,1166.822495,-476.0649527,-500,-23.9350473,572.8864893,0.110600268,0.051284118,0.035013468,0.074059234,0.109259899,0.057812441,0.036198366,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662
858,1503.3609,498.8652433,500,1.134756704,1.287672777,0.051284118,0.035013468,0.074059234,0.109259899,0.057812441,0.036198366,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723
859,1101.662705,490.3591316,500,9.640868373,92.94634299,0.035013468,0.074059234,0.109259899,0.057812441,0.036198366,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957
860,635.1531779,-119.1320049,-500,-380.8679951,145060.4297,0.074059234,0.109259899,0.057812441,0.036198366,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904
861,687.5072306,-440.164279,-500,-59.83572105,3580.313514,0.109259899,0.057812441,0.036198366,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582
862,1044.644576,209.6478303,389.0995537,179.4517234,32202.92103,0.057812441,0.036198366,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594
863,886.8092065,497.5627548,500,2.437245191,5.940164121,0.036198366,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522
864,449.1114135,99.38984631,262.2225406,162.8326943,26514.48633,-0.024122821,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602
865,327.3445952,-226.8337099,134.0469423,360.8806522,130234.8451,0.021712424,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692
866,505.2181311,-462.3759548,-500,-37.62404518,1415.568776,0.064181224,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439
867,894.282891,-429.5284064,-453.3864305,-23.85802412,569.2053149,0.015450556,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245
868,1291.830049,463.4288967,500,36.57110325,1337.445593,0.062375899,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959
869,944.7606226,-479.1067132,-500,-20.89328678,436.5294325,0.013244849,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477
870,1331.077927,451.7401303,500,48.25986968,2329.015022,0.018229926,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474
871,1004.365995,-477.828727,-500,-22.17127297,491.5653451,0.133555115,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391
872,1391.225264,-416.7602609,-430.2891961,-13.52893523,183.0320885,-0.032683036,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692
873,1791.982098,499.3393112,500,0.660688768,0.436509648,0.026678089,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777
874,1386.027806,-436.1801246,-435.7602043,0.419920226,0.176332996,-0.001870909,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335
875,1715.137399,243.5340002,410.6709467,167.1369465,27934.75889,0.102204688,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975
876,1530.340433,-239.6595839,-283.8521761,-44.19259228,1952.985212,0.01274197,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315
877,1691.948973,499.5498991,500,0.450100939,0.202590855,0.03681278,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362
878,1272.1395,-491.7536047,-500,-8.246395263,68.00303483,0.089022662,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781
879,1609.223965,-28.65483148,-200.8168792,-172.1620477,29639.77067,0.090309723,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613
880,1625.167512,450.1604677,500,49.8395323,2483.97898,0.077547957,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556
881,1225.060288,363.3176067,500,136.6823933,18682.07664,0.118532904,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146
882,872.9952968,393.5078166,-291.5838981,-685.0917148,469350.6577,0.119710582,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116
883,501.5529293,222.3377966,-182.5758639,-404.9136606,163955.0725,0.028517594,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781
884,276.7810625,78.10298706,80.8221711,2.719184044,7.393961865,0.109951522,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519
885,200,-491.2942753,-500,-8.705724673,75.78964208,0.026339602,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158
886,592.892573,414.6853843,413.5711295,-1.114254886,1.241563951,0.042406692,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836
887,265.17282,-444.6440214,-500,-55.35597861,3064.284368,0.008695439,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489
888,593.2063151,-19.97254219,413.9013844,433.8739265,188246.5841,0.057691245,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899
889,636.7542264,-500,-500,0,0,0.035866959,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311
890,1041.912163,446.6364978,500,53.36350218,2847.663365,0.01879477,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052
891,695.3169718,55.92391835,-500,-555.9239184,309051.403,0.04123474,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873
892,619.1688308,-498.043395,-500,-1.956605042,3.82830329,0.075263391,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063
893,1045.347224,-204.1538984,389.8391827,593.9930811,352827.7804,0.040155692,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963
894,1262.339068,482.2586408,500,17.74135924,314.7558277,0.053232777,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535
895,889.5452537,82.75909945,225.8371091,143.0780097,20471.31686,0.028176335,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369
896,800.7400039,406.0168656,500,93.98313438,8832.829548,0.051133975,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554
897,465.9597824,-287.9862325,-220.0423343,67.94389817,4616.373299,-0.004163315,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311
898,690.643329,456.4165226,500,43.58347741,1899.519503,-0.034617362,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798
899,329.1861139,-470.6714921,-500,-29.32850794,860.161378,0.016923781,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028
900,673.9015061,-486.6478293,-500,-13.35217074,178.2804635,-0.000722613,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028,0.051742827
901,1080.350779,-269.3145026,242.4745043,511.7890069,261927.9876,0.013504556,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028,0.051742827,-0.037297393
902,1298.414459,-414.3426173,-500,-85.65738269,7337.187209,0.054005146,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028,0.051742827,-0.037297393,-0.044891644
903,1619.79449,-178.3023601,-189.6900108,-11.38765075,129.6785896,0.114635116,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028,0.051742827,-0.037297393,-0.044891644,0.018403322
904,1754.708487,-47.69258326,-47.67527699,0.017306278,0.000299507,0.093746781,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028,0.051742827,-0.037297393,-0.044891644,0.018403322,-0.068735353
905,1767.662269,462.642216,500,37.35778396,1395.604022,0.109538519,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028,0.051742827,-0.037297393,-0.044891644,0.018403322,-0.068735353,0.040603284
906,1359.462199,435.3596874,500,64.64031261,4178.370014,0.092181158,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028,0.051742827,-0.037297393,-0.044891644,0.018403322,-0.068735353,0.040603284,0.139635677
907,943.7106296,464.6945093,500,35.30549066,1246.477671,0.085080836,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028,0.051742827,-0.037297393,-0.044891644,0.018403322,-0.068735353,0.040603284,0.139635677,0.091943201
908,504.5731858,305.1480023,320.6033534,15.45535112,238.8678782,0.08595489,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028,0.051742827,-0.037297393,-0.044891644,0.018403322,-0.068735353,0.040603284,0.139635677,0.091943201,0.097136547
909,202.2150861,-72.65337119,-497.6683304,-425.0149592,180637.7155,-0.008851899,0.064116311,-0.01992052,0.064749873,0.035817063,0.063062963,0.00470535,0.034754369,0.076108554,0.065166311,0.030755798,0.007628028,0.051742827,-0.037297393,-0.044891644,0.018403322,-0.068735353,0.040603284,0.139635677,0.091943201,0.097136547,0.016724212
