sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,price_0,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
239,200,0,0,0,0,0.030730007,0.032668489,0.028269988,0.033018694,0.030732482,0.037786981,0.053958666,0.050876949,0.030086067,0.029420667,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122
240,200,-12.75644964,0,12.75644964,162.7270074,0.032668489,0.028269988,0.033018694,0.030732482,0.037786981,0.053958666,0.050876949,0.030086067,0.029420667,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976
241,208.6891621,-459.8056239,-500,-40.19437613,1615.587872,0.028269988,0.033018694,0.030732482,0.037786981,0.053958666,0.050876949,0.030086067,0.029420667,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651
242,578.5833029,-168.7338087,-500,-331.2661913,109737.2895,0.033018694,0.030732482,0.037786981,0.053958666,0.050876949,0.030086067,0.029420667,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053
243,744.320856,-499.3184863,-500,-0.681513691,0.464460911,0.030732482,0.037786981,0.053958666,0.050876949,0.030086067,0.029420667,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771
244,1158.433662,-238.0086897,8.87753903,246.8862287,60952.80992,0.037786981,0.053958666,0.050876949,0.030086067,0.029420667,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672
245,1382.985563,-449.9174944,-254.7520385,195.1654559,38089.55518,0.053958666,0.050876949,0.030086067,0.029420667,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477
246,1761.29693,377.8734083,500,122.1265917,14914.9044,0.050876949,0.030086067,0.029420667,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815
247,1481.946312,494.0609936,500,5.939006362,35.27179657,0.030086067,0.029420667,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143
248,1052.686659,500,500,0,0,0.029420667,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435
249,613.097014,2.327308426,434.8389621,432.5116536,187066.3305,0.026107626,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248
250,590.1954085,123.3525428,410.732009,287.3794662,82586.95759,0.019544862,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685
251,499.8848817,125.9175213,131.4577702,5.540248898,30.69435785,0.020800465,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409
252,396.3451086,-408.5909013,-500,-91.40909867,8355.62332,0.017727463,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264
253,741.0544825,-430.6414237,-500,-69.35857629,4810.612105,0.031843164,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031
254,1131.144201,-499.9342314,-500,-0.065768637,0.004325514,0.050672597,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199
255,1563.860313,-224.7940821,-248.5680913,-23.77400923,565.2035149,0.078269209,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945
256,1762.933552,-37.84863756,-39.01731349,-1.168675927,1.365803422,0.096110609,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441
257,1778.879546,135.8025971,161.9784694,26.17587234,685.1762928,0.112063907,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877
258,1628.111909,500,500,0,0,0.083713511,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995
259,1179.410616,500,500,0,0,0.065056604,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859
260,704.4106162,500,500,0,0,0.056006122,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462
261,229.4106162,22.514344,30.95854335,8.444199342,71.30450253,0.044998976,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279
262,200,0,0,0,0,0.039207651,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458
263,200,-49.94460218,0,49.94460218,2494.463287,0.02972053,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177
264,234.3220691,-47.83968988,36.12849382,83.96818371,7050.655876,0.027646771,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275
265,273.9658444,-486.6517339,-500,-13.34826611,178.1762081,0.031266672,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727
266,667.818162,-453.87382,-500,-46.12617996,2127.624478,0.026736477,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753
267,1062.801402,-454.1206069,-275.9985246,178.1220823,31727.4762,0.033261815,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656
268,1457.141785,-406.5059583,-360.9033844,45.60257395,2079.594751,0.049891143,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645
269,1800,-2.670507217,0,2.670507217,7.131608796,0.061347435,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702
270,1796.809779,420.0125343,500,79.98746567,6397.994664,0.048518248,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604
271,1451.51219,499.4150718,500,0.584928194,0.342140992,0.034715685,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911
272,1015.049028,500,500,0,0,0.027994409,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698
273,574.9076669,357.5463355,394.6396494,37.09331395,1375.91394,0.013483264,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303
274,254.703259,-280.3182804,-500,-219.6817196,48260.05793,0.023382031,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673
275,477.7263542,-245.4945225,-500,-254.5054775,64773.03808,0.028647199,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722
276,713.7030314,-497.2617415,-500,-2.738258525,7.49805975,0.026609945,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203
277,1155.387882,-479.0368355,-178.5390715,300.497764,90298.90617,0.031703441,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578
278,1588.385116,-212.4307285,-222.7525097,-10.32178124,106.539168,0.050868877,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053
279,1791.76972,-18.81032343,-8.663452286,10.14687114,102.9589939,0.073400995,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645
280,1799.559144,-0.03383293,-0.464058454,-0.430225525,0.185094002,0.096459859,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098
281,1770.678416,63.65405127,-30.86482577,-94.51887703,8933.818115,0.114002462,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306
282,1675.527169,497.3270098,500,2.672990235,7.144876796,0.095333279,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808
283,1233.931931,500,500,0,0,0.077594458,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795
284,759.1435432,500,500,0,0,0.057171177,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463
285,284.1435432,35.57527679,88.57215072,52.99687393,2808.668646,0.050238275,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127
286,200.1445947,0,0.152204896,0.152204896,0.02316633,0.025187727,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127,0.073483073
287,200,1.673527977,0,-1.673527977,2.80069589,0.027381753,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127,0.073483073,0.055066257
288,200,-452.7507774,-500,-47.24922259,2232.489035,0.031022656,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127,0.073483073,0.055066257,0.040505022
289,561.2263552,-498.4294361,-500,-1.570563881,2.466670904,0.024360645,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127,0.073483073,0.055066257,0.040505022,0.036403125
290,987.5206416,-419.2783618,144.7585701,564.0369319,318137.6605,0.029088702,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127,0.073483073,0.055066257,0.040505022,0.036403125,0.023905252
291,1355.63788,-449.0061876,-467.7496003,-18.74341268,351.3155189,0.035898604,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127,0.073483073,0.055066257,0.040505022,0.036403125,0.023905252,0.033823973
292,1743.924069,-51.78618954,-59.02729603,-7.241106495,52.43362327,0.048270911,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127,0.073483073,0.055066257,0.040505022,0.036403125,0.023905252,0.033823973,0.035289234
293,1800,-41.49653459,0,41.49653459,1721.962383,0.056104698,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127,0.073483073,0.055066257,0.040505022,0.036403125,0.023905252,0.033823973,0.035289234,0.026355558
294,1800,500,500,0,0,0.051212303,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127,0.073483073,0.055066257,0.040505022,0.036403125,0.023905252,0.033823973,0.035289234,0.026355558,0.032954391
295,1387.406024,500,500,0,0,0.039604673,0.032526722,0.030096203,0.018360578,0.023970053,0.026118645,0.034616098,0.051545306,0.072553808,0.093514795,0.112175463,0.092125127,0.073483073,0.055066257,0.040505022,0.036403125,0.023905252,0.033823973,0.035289234,0.026355558,0.032954391,0.036625815
